bjd_cd,center_long,center_lati,bjd_nm,level,sd_cd,sd_nm,sgg_cd,sgg_nm,emd_cd,emd_nm
1129000000,127.0175795,37.6057019,서울특별시 성북구,1,11,서울특별시,11290,성북구,11290000,
1129010100,126.9929126,37.59724501,서울특별시 성북구 성북동,2,11,서울특별시,11290,성북구,11290101,성북동
1129010200,127.0037031,37.58952569,서울특별시 성북구 성북동1가,2,11,서울특별시,11290,성북구,11290102,성북동1가
1129010300,127.0182785,37.59779445,서울특별시 성북구 돈암동,2,11,서울특별시,11290,성북구,11290103,돈암동
1129010400,127.0072644,37.59003933,서울특별시 성북구 동소문동1가,2,11,서울특별시,11290,성북구,11290104,동소문동1가
1129010500,127.0082647,37.58872066,서울특별시 성북구 동소문동2가,2,11,서울특별시,11290,성북구,11290105,동소문동2가
1129010600,127.0112534,37.59038715,서울특별시 성북구 동소문동3가,2,11,서울특별시,11290,성북구,11290106,동소문동3가
1129010700,127.010656,37.59175708,서울특별시 성북구 동소문동4가,2,11,서울특별시,11290,성북구,11290107,동소문동4가
1129010800,127.0153866,37.59163936,서울특별시 성북구 동소문동5가,2,11,서울특별시,11290,성북구,11290108,동소문동5가
1129010900,127.0142556,37.59353155,서울특별시 성북구 동소문동6가,2,11,서울특별시,11290,성북구,11290109,동소문동6가
1129011000,127.014198,37.59632605,서울특별시 성북구 동소문동7가,2,11,서울특별시,11290,성북구,11290110,동소문동7가
1129011100,127.0078934,37.58491313,서울특별시 성북구 삼선동1가,2,11,서울특별시,11290,성북구,11290111,삼선동1가
1129011200,127.0113758,37.58387955,서울특별시 성북구 삼선동2가,2,11,서울특별시,11290,성북구,11290112,삼선동2가
1129011300,127.0130663,37.58654322,서울특별시 성북구 삼선동3가,2,11,서울특별시,11290,성북구,11290113,삼선동3가
1129011400,127.0131677,37.59002478,서울특별시 성북구 삼선동4가,2,11,서울특별시,11290,성북구,11290114,삼선동4가
1129011500,127.0158779,37.58854083,서울특별시 성북구 삼선동5가,2,11,서울특별시,11290,성북구,11290115,삼선동5가
1129011600,127.0182358,37.59231397,서울특별시 성북구 동선동1가,2,11,서울특별시,11290,성북구,11290116,동선동1가
1129011700,127.0200217,37.59017904,서울특별시 성북구 동선동2가,2,11,서울특별시,11290,성북구,11290117,동선동2가
1129011800,127.0206836,37.59393205,서울특별시 성북구 동선동3가,2,11,서울특별시,11290,성북구,11290118,동선동3가
1129011900,127.0186241,37.5951964,서울특별시 성북구 동선동4가,2,11,서울특별시,11290,성북구,11290119,동선동4가
1129012000,127.0166693,37.59628661,서울특별시 성북구 동선동5가,2,11,서울특별시,11290,성북구,11290120,동선동5가
1129012100,127.022107,37.58870611,서울특별시 성북구 안암동1가,2,11,서울특별시,11290,성북구,11290121,안암동1가
1129012200,127.0231867,37.58690018,서울특별시 성북구 안암동2가,2,11,서울특별시,11290,성북구,11290122,안암동2가
1129012300,127.0233367,37.58354635,서울특별시 성북구 안암동3가,2,11,서울특별시,11290,성북구,11290123,안암동3가
1129012400,127.0246665,37.58068796,서울특별시 성북구 안암동4가,2,11,서울특별시,11290,성북구,11290124,안암동4가
1129012500,127.0283853,37.58845682,서울특별시 성북구 안암동5가,2,11,서울특별시,11290,성북구,11290125,안암동5가
1129012600,127.0213676,37.58291803,서울특별시 성북구 보문동4가,2,11,서울특별시,11290,성북구,11290126,보문동4가
1129012700,127.0200852,37.58239846,서울특별시 성북구 보문동5가,2,11,서울특별시,11290,성북구,11290127,보문동5가
1129012800,127.0188642,37.58039122,서울특별시 성북구 보문동6가,2,11,서울특별시,11290,성북구,11290128,보문동6가
1129012900,127.0223785,37.57977368,서울특별시 성북구 보문동7가,2,11,서울특별시,11290,성북구,11290129,보문동7가
1129013000,127.0196677,37.58649815,서울특별시 성북구 보문동1가,2,11,서울특별시,11290,성북구,11290130,보문동1가
1129013100,127.0182315,37.58575727,서울특별시 성북구 보문동2가,2,11,서울특별시,11290,성북구,11290131,보문동2가
1129013200,127.0163637,37.58396378,서울특별시 성북구 보문동3가,2,11,서울특별시,11290,성북구,11290132,보문동3가
1129013300,126.9976694,37.61558695,서울특별시 성북구 정릉동,2,11,서울특별시,11290,성북구,11290133,정릉동
1129013400,127.0221422,37.60859152,서울특별시 성북구 길음동,2,11,서울특별시,11290,성북구,11290134,길음동
1129013500,127.0339033,37.59717389,서울특별시 성북구 종암동,2,11,서울특별시,11290,성북구,11290135,종암동
1129013600,127.039357,37.60468157,서울특별시 성북구 하월곡동,2,11,서울특별시,11290,성북구,11290136,하월곡동
1129013700,127.0477742,37.60617014,서울특별시 성북구 상월곡동,2,11,서울특별시,11290,성북구,11290137,상월곡동
1129013800,127.0499155,37.61521889,서울특별시 성북구 장위동,2,11,서울특별시,11290,성북구,11290138,장위동
1129013900,127.0614809,37.60826582,서울특별시 성북구 석관동,2,11,서울특별시,11290,성북구,11290139,석관동
1130500000,127.011189,37.64347391,서울특별시 강북구,1,11,서울특별시,11305,강북구,11305000,
1130510100,127.0238799,37.62109935,서울특별시 강북구 미아동,2,11,서울특별시,11305,강북구,11305101,미아동
1130510200,127.0367555,37.62904413,서울특별시 강북구 번동,2,11,서울특별시,11305,강북구,11305102,번동
1130510300,127.0073718,37.63832678,서울특별시 강북구 수유동,2,11,서울특별시,11305,강북구,11305103,수유동
1130510400,127.0005172,37.66328646,서울특별시 강북구 우이동,2,11,서울특별시,11305,강북구,11305104,우이동
1132000000,127.0323688,37.66910208,서울특별시 도봉구,1,11,서울특별시,11320,도봉구,11320000,
1132010500,127.0270974,37.65335781,서울특별시 도봉구 쌍문동,2,11,서울특별시,11320,도봉구,11320105,쌍문동
1132010600,127.0310643,37.66528391,서울특별시 도봉구 방학동,2,11,서울특별시,11320,도봉구,11320106,방학동
1132010700,127.0440647,37.64774549,서울특별시 도봉구 창동,2,11,서울특별시,11320,도봉구,11320107,창동
1132010800,127.0292352,37.68484897,서울특별시 도봉구 도봉동,2,11,서울특별시,11320,도봉구,11320108,도봉동
1135000000,127.0750347,37.65251105,서울특별시 노원구,1,11,서울특별시,11350,노원구,11350000,
1135010200,127.056741,37.62824387,서울특별시 노원구 월계동,2,11,서울특별시,11350,노원구,11350102,월계동
1135010300,127.0910109,37.63049638,서울특별시 노원구 공릉동,2,11,서울특별시,11350,노원구,11350103,공릉동
1135010400,127.07251,37.63764459,서울특별시 노원구 하계동,2,11,서울특별시,11350,노원구,11350104,하계동
1135010500,127.0703367,37.67299194,서울특별시 노원구 상계동,2,11,서울특별시,11350,노원구,11350105,상계동
1135010600,127.0799978,37.65101289,서울특별시 노원구 중계동,2,11,서울특별시,11350,노원구,11350106,중계동
1138000000,126.9270229,37.61921128,서울특별시 은평구,1,11,서울특별시,11380,은평구,11380000,
1138010100,126.8945465,37.58557348,서울특별시 은평구 수색동,2,11,서울특별시,11380,은평구,11380101,수색동
1138010200,126.9345829,37.60530976,서울특별시 은평구 녹번동,2,11,서울특별시,11380,은평구,11380102,녹번동
1138010300,126.9355775,37.61915586,서울특별시 은평구 불광동,2,11,서울특별시,11380,은평구,11380103,불광동
1138010400,126.9135787,37.62154268,서울특별시 은평구 갈현동,2,11,서울특별시,11380,은평구,11380104,갈현동
1138010500,126.9073108,37.6110726,서울특별시 은평구 구산동,2,11,서울특별시,11380,은평구,11380105,구산동
1138010600,126.9231529,37.61225609,서울특별시 은평구 대조동,2,11,서울특별시,11380,은평구,11380106,대조동
1138010700,126.9231251,37.59383529,서울특별시 은평구 응암동,2,11,서울특별시,11380,은평구,11380107,응암동
1138010800,126.9146253,37.60457763,서울특별시 은평구 역촌동,2,11,서울특별시,11380,은평구,11380108,역촌동
1138010900,126.9072034,37.59561342,서울특별시 은평구 신사동,2,11,서울특별시,11380,은평구,11380109,신사동
1138011000,126.9059645,37.58416813,서울특별시 은평구 증산동,2,11,서울특별시,11380,은평구,11380110,증산동
1138011400,126.9378235,37.63967722,서울특별시 은평구 진관동,2,11,서울특별시,11380,은평구,11380114,진관동
1141000000,126.9390631,37.57778531,서울특별시 서대문구,1,11,서울특별시,11410,서대문구,11410000,
1141010100,126.9641762,37.56485395,서울특별시 서대문구 충정로2가,2,11,서울특별시,11410,서대문구,11410101,충정로2가
1141010200,126.9619637,37.56211701,서울특별시 서대문구 충정로3가,2,11,서울특별시,11410,서대문구,11410102,충정로3가
1141010300,126.9660704,37.56157043,서울특별시 서대문구 합동,2,11,서울특별시,11410,서대문구,11410103,합동
1141010400,126.9672879,37.56333097,서울특별시 서대문구 미근동,2,11,서울특별시,11410,서대문구,11410104,미근동
1141010500,126.9624187,37.56681403,서울특별시 서대문구 냉천동,2,11,서울특별시,11410,서대문구,11410105,냉천동
1141010600,126.9594361,37.5679061,서울특별시 서대문구 천연동,2,11,서울특별시,11410,서대문구,11410106,천연동
1141010700,126.9591279,37.56935098,서울특별시 서대문구 옥천동,2,11,서울특별시,11410,서대문구,11410107,옥천동
1141010800,126.9577082,37.57029922,서울특별시 서대문구 영천동,2,11,서울특별시,11410,서대문구,11410108,영천동
1141010900,126.9540462,37.57377155,서울특별시 서대문구 현저동,2,11,서울특별시,11410,서대문구,11410109,현저동
1141011000,126.9543864,37.5624197,서울특별시 서대문구 북아현동,2,11,서울특별시,11410,서대문구,11410110,북아현동
1141011100,126.9489511,37.58707668,서울특별시 서대문구 홍제동,2,11,서울특별시,11410,서대문구,11410111,홍제동
1141011200,126.9463135,37.56041263,서울특별시 서대문구 대현동,2,11,서울특별시,11410,서대문구,11410112,대현동
1141011300,126.9443095,37.56422007,서울특별시 서대문구 대신동,2,11,서울특별시,11410,서대문구,11410113,대신동
1141011400,126.941396,37.56554453,서울특별시 서대문구 신촌동,2,11,서울특별시,11410,서대문구,11410114,신촌동
1141011500,126.9469256,37.57263109,서울특별시 서대문구 봉원동,2,11,서울특별시,11410,서대문구,11410115,봉원동
1141011600,126.9342114,37.55869869,서울특별시 서대문구 창천동,2,11,서울특별시,11410,서대문구,11410116,창천동
1141011700,126.9328276,37.57198173,서울특별시 서대문구 연희동,2,11,서울특별시,11410,서대문구,11410117,연희동
1141011800,126.9385709,37.59302549,서울특별시 서대문구 홍은동,2,11,서울특별시,11410,서대문구,11410118,홍은동
1141011900,126.911189,37.57880151,서울특별시 서대문구 북가좌동,2,11,서울특별시,11410,서대문구,11410119,북가좌동
1141012000,126.9194412,37.57562165,서울특별시 서대문구 남가좌동,2,11,서울특별시,11410,서대문구,11410120,남가좌동
1144000000,126.90827,37.55931349,서울특별시 마포구,1,11,서울특별시,11440,마포구,11440000,
1144010100,126.9563198,37.55446838,서울특별시 마포구 아현동,2,11,서울특별시,11440,마포구,11440101,아현동
1144010200,126.9549477,37.54807048,서울특별시 마포구 공덕동,2,11,서울특별시,11440,마포구,11440102,공덕동
1144010300,126.955943,37.54413092,서울특별시 마포구 신공덕동,2,11,서울특별시,11440,마포구,11440103,신공덕동
1144010400,126.9500482,37.53975918,서울특별시 마포구 도화동,2,11,서울특별시,11440,마포구,11440104,도화동
1144010500,126.9404525,37.54149849,서울특별시 마포구 용강동,2,11,서울특별시,11440,마포구,11440105,용강동
1144010600,126.9398014,37.53891238,서울특별시 마포구 토정동,2,11,서울특별시,11440,마포구,11440106,토정동
1144010700,126.9438442,37.53713453,서울특별시 마포구 마포동,2,11,서울특별시,11440,마포구,11440107,마포동
1144010800,126.9431969,37.54980406,서울특별시 마포구 대흥동,2,11,서울특별시,11440,마포구,11440108,대흥동
1144010900,126.9473284,37.54913172,서울특별시 마포구 염리동,2,11,서울특별시,11440,마포구,11440109,염리동
1144011000,126.9377854,37.55438895,서울특별시 마포구 노고산동,2,11,서울특별시,11440,마포구,11440110,노고산동
1144011100,126.9368297,37.54857718,서울특별시 마포구 신수동,2,11,서울특별시,11440,마포구,11440111,신수동
1144011200,126.9343747,37.54222206,서울특별시 마포구 현석동,2,11,서울특별시,11440,마포구,11440112,현석동
1144011300,126.9325632,37.54576156,서울특별시 마포구 구수동,2,11,서울특별시,11440,마포구,11440113,구수동
1144011400,126.9300886,37.55026506,서울특별시 마포구 창전동,2,11,서울특별시,11440,마포구,11440114,창전동
1144011500,126.9244872,37.54667064,서울특별시 마포구 상수동,2,11,서울특별시,11440,마포구,11440115,상수동
1144011600,126.927799,37.54359212,서울특별시 마포구 하중동,2,11,서울특별시,11440,마포구,11440116,하중동
1144011700,126.9303513,37.54317848,서울특별시 마포구 신정동,2,11,서울특별시,11440,마포구,11440117,신정동
